imt,iml,poe,mag,dist,eps,mean
PGA,7.66741E-01,1.00000E-02,7.25000E+00,6.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,6.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,6.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,6.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,6.50000E+01,2.50000E+00,1.10056E-06
PGA,7.66741E-01,1.00000E-02,7.25000E+00,7.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,7.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,7.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,7.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,7.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,7.50000E+01,2.50000E+00,1.24681E-07
PGA,7.66741E-01,1.00000E-02,7.25000E+00,8.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,8.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,8.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,8.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,8.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,8.50000E+01,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,9.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,9.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,9.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,9.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,9.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,9.50000E+01,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.05000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.05000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.05000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.05000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.05000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.05000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.15000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.15000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.15000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.15000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.15000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.15000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.25000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.25000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.25000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.25000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.25000E+02,1.50000E+00,1.14286E-04
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.25000E+02,2.50000E+00,9.16264E-04
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.35000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.35000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.35000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.35000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.35000E+02,1.50000E+00,2.12244E-05
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.35000E+02,2.50000E+00,5.14701E-04
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.45000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.45000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.45000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.45000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.45000E+02,1.50000E+00,1.83274E-07
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.45000E+02,2.50000E+00,2.24339E-04
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.55000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.55000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.55000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.55000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.55000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.55000E+02,2.50000E+00,1.10491E-04
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.65000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.65000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.65000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.65000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.65000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.65000E+02,2.50000E+00,4.88350E-05
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.75000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.75000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.75000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.75000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.75000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.75000E+02,2.50000E+00,1.72155E-05
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.85000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.85000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.85000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.85000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.85000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.85000E+02,2.50000E+00,4.49134E-06
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.95000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.95000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.95000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.95000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.95000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,1.95000E+02,2.50000E+00,2.70039E-07
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.05000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.05000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.05000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.05000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.05000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.05000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.15000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.15000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.15000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.15000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.15000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.15000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.25000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.25000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.25000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.25000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.25000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.25000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.35000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.35000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.35000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.35000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.35000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.35000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.45000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.45000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.45000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.45000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.45000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.25000E+00,2.45000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.00000E+00,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.00000E+00,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.00000E+00,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.00000E+00,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.00000E+00,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.00000E+00,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.50000E+01,5.00000E-01,3.02895E-05
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.50000E+01,1.50000E+00,4.39586E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.50000E+01,2.50000E+00,1.25873E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.50000E+01,1.50000E+00,4.60460E-06
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.50000E+01,2.50000E+00,1.10934E-05
PGA,7.66741E-01,1.00000E-02,7.75000E+00,3.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,3.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,3.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,3.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,3.50000E+01,1.50000E+00,7.38864E-08
PGA,7.66741E-01,1.00000E-02,7.75000E+00,3.50000E+01,2.50000E+00,4.92752E-06
PGA,7.66741E-01,1.00000E-02,7.75000E+00,4.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,4.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,4.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,4.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,4.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,4.50000E+01,2.50000E+00,1.62754E-06
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,5.50000E+01,2.50000E+00,4.68668E-07
PGA,7.66741E-01,1.00000E-02,7.75000E+00,6.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,6.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,6.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,6.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,6.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,6.50000E+01,2.50000E+00,5.34005E-08
PGA,7.66741E-01,1.00000E-02,7.75000E+00,7.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,7.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,7.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,7.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,7.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,7.50000E+01,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,8.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,8.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,8.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,8.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,8.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,8.50000E+01,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,9.50000E+01,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,9.50000E+01,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,9.50000E+01,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,9.50000E+01,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,9.50000E+01,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,9.50000E+01,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.05000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.05000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.05000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.05000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.05000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.05000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.15000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.15000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.15000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.15000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.15000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.15000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.25000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.25000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.25000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.25000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.25000E+02,1.50000E+00,1.06990E-03
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.25000E+02,2.50000E+00,7.78667E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.35000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.35000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.35000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.35000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.35000E+02,1.50000E+00,4.89180E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.35000E+02,2.50000E+00,6.10568E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.45000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.45000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.45000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.45000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.45000E+02,1.50000E+00,1.28842E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.45000E+02,2.50000E+00,4.60024E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.55000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.55000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.55000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.55000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.55000E+02,1.50000E+00,1.95794E-05
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.55000E+02,2.50000E+00,3.67805E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.65000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.65000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.65000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.65000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.65000E+02,1.50000E+00,1.57745E-09
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.65000E+02,2.50000E+00,2.64280E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.75000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.75000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.75000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.75000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.75000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.75000E+02,2.50000E+00,1.60076E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.85000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.85000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.85000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.85000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.85000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.85000E+02,2.50000E+00,1.00340E-04
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.95000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.95000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.95000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.95000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.95000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,1.95000E+02,2.50000E+00,4.38718E-05
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.05000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.05000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.05000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.05000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.05000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.05000E+02,2.50000E+00,2.06408E-05
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.15000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.15000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.15000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.15000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.15000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.15000E+02,2.50000E+00,7.42808E-06
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.25000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.25000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.25000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.25000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.25000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.25000E+02,2.50000E+00,1.33195E-06
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.35000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.35000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.35000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.35000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.35000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.35000E+02,2.50000E+00,1.16020E-07
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.45000E+02,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.45000E+02,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.45000E+02,-5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.45000E+02,5.00000E-01,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.45000E+02,1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,7.75000E+00,2.45000E+02,2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,8.25000E+00,5.00000E+00,-2.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,8.25000E+00,5.00000E+00,-1.50000E+00,0.00000E+00
PGA,7.66741E-01,1.00000E-02,8.25000E+00,5.00000E+00,-5.00000E-01,0.00000E+00
