imt,iml,poe,mag,dist,eps,mean
PGA,1.54143E+00,5.00000E-03,7.25000E+00,2.45000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.00000E+00,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.00000E+00,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.00000E+00,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.00000E+00,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.00000E+00,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.00000E+00,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.50000E+01,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.50000E+01,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,3.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,3.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,3.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,3.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,3.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,3.50000E+01,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,4.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,4.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,4.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,4.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,4.50000E+01,1.50000E+00,4.60202E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,4.50000E+01,2.50000E+00,1.54806E-04
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.50000E+01,1.50000E+00,5.44141E-06
PGA,1.54143E+00,5.00000E-03,7.75000E+00,5.50000E+01,2.50000E+00,9.36401E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,6.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,6.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,6.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,6.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,6.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,6.50000E+01,2.50000E+00,4.71577E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,7.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,7.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,7.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,7.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,7.50000E+01,1.50000E+00,2.84889E-04
PGA,1.54143E+00,5.00000E-03,7.75000E+00,7.50000E+01,2.50000E+00,2.19456E-04
PGA,1.54143E+00,5.00000E-03,7.75000E+00,8.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,8.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,8.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,8.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,8.50000E+01,1.50000E+00,2.67250E-04
PGA,1.54143E+00,5.00000E-03,7.75000E+00,8.50000E+01,2.50000E+00,2.34157E-04
PGA,1.54143E+00,5.00000E-03,7.75000E+00,9.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,9.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,9.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,9.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,9.50000E+01,1.50000E+00,8.49184E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,9.50000E+01,2.50000E+00,1.49018E-04
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.05000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.05000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.05000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.05000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.05000E+02,1.50000E+00,1.90079E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.05000E+02,2.50000E+00,9.97275E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.15000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.15000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.15000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.15000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.15000E+02,1.50000E+00,1.73304E-06
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.15000E+02,2.50000E+00,7.57905E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.25000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.25000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.25000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.25000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.25000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.25000E+02,2.50000E+00,5.40207E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.35000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.35000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.35000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.35000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.35000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.35000E+02,2.50000E+00,2.47193E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.45000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.45000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.45000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.45000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.45000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.45000E+02,2.50000E+00,1.68195E-05
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.55000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.55000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.55000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.55000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.55000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.55000E+02,2.50000E+00,5.90930E-06
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.65000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.65000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.65000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.65000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.65000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.65000E+02,2.50000E+00,1.79766E-06
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.75000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.75000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.75000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.75000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.75000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.75000E+02,2.50000E+00,2.82019E-07
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.85000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.85000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.85000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.85000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.85000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.85000E+02,2.50000E+00,4.64181E-10
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.95000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.95000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.95000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.95000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.95000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,1.95000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.05000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.05000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.05000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.05000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.05000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.05000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.15000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.15000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.15000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.15000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.15000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.15000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.25000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.25000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.25000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.25000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.25000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.25000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.35000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.35000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.35000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.35000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.35000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.35000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.45000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.45000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.45000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.45000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.45000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,7.75000E+00,2.45000E+02,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.00000E+00,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.00000E+00,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.00000E+00,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.00000E+00,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.00000E+00,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.00000E+00,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.50000E+01,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,2.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,2.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,2.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,2.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,2.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,2.50000E+01,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,3.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,3.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,3.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,3.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,3.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,3.50000E+01,2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,4.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,4.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,4.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,4.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,4.50000E+01,1.50000E+00,3.31629E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,4.50000E+01,2.50000E+00,1.47678E-04
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.50000E+01,1.50000E+00,4.77019E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,5.50000E+01,2.50000E+00,8.54647E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,6.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,6.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,6.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,6.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,6.50000E+01,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,6.50000E+01,2.50000E+00,3.05057E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,7.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,7.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,7.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,7.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,7.50000E+01,1.50000E+00,2.51392E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,7.50000E+01,2.50000E+00,1.72649E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,8.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,8.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,8.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,8.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,8.50000E+01,1.50000E+00,1.70991E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,8.50000E+01,2.50000E+00,1.05554E-05
PGA,1.54143E+00,5.00000E-03,8.25000E+00,9.50000E+01,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,9.50000E+01,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,9.50000E+01,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,9.50000E+01,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,9.50000E+01,1.50000E+00,7.81574E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,9.50000E+01,2.50000E+00,6.66613E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.05000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.05000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.05000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.05000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.05000E+02,1.50000E+00,3.25189E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.05000E+02,2.50000E+00,4.68716E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.15000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.15000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.15000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.15000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.15000E+02,1.50000E+00,1.22461E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.15000E+02,2.50000E+00,4.37288E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.25000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.25000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.25000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.25000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.25000E+02,1.50000E+00,1.19693E-07
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.25000E+02,2.50000E+00,4.43378E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.35000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.35000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.35000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.35000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.35000E+02,1.50000E+00,2.41051E-09
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.35000E+02,2.50000E+00,2.76286E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.45000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.45000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.45000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.45000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.45000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.45000E+02,2.50000E+00,2.42214E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.55000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.55000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.55000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.55000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.55000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.55000E+02,2.50000E+00,1.15659E-06
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.65000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.65000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.65000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.65000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.65000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.65000E+02,2.50000E+00,5.96551E-07
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.75000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.75000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.75000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.75000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.75000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.75000E+02,2.50000E+00,3.47796E-07
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.85000E+02,-2.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.85000E+02,-1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.85000E+02,-5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.85000E+02,5.00000E-01,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.85000E+02,1.50000E+00,0.00000E+00
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.85000E+02,2.50000E+00,8.57765E-08
PGA,1.54143E+00,5.00000E-03,8.25000E+00,1.95000E+02,-2.50000E+00,0.00000E+00
